LONGITUDE,UNITS,AVAILABILITYCOUNT,DETAILURL,LISTINGSTATUS,BUILDINGNAME,ADDRESS,LATITUDE,ISBUILDING,BATHROOMS,PROPERTYTYPE,LIVINGAREA,PRICE,BEDROOMS,DAYSONZILLOW,DATEPRICECHANGED,COUNTRY,CURRENCY,BEDS,PRICE_1,INGESTION_DATE
-86.92377,,,/HOMEDETAILS/619-OLD-HICKORY-BLVD-734-NASHVILLE-TN-37209/352286878_ZPID/,FOR_RENT,,"619 OLD HICKORY BLVD #734, NASHVILLE, TN 37209",36.108395,,3.0,TOWNHOUSE,1209.0,2249.0,2.0,149.0,1759906800000.0,USA,USD,,,20251031
,,,,,,"MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"INFINITY MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ARTEMIS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ASPIRE MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"OLYMPUS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"INFINITY MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ARTEMIS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ASPIRE MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"OLYMPUS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"INFINITY MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ARTEMIS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ASPIRE MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"OLYMPUS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"INFINITY MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ARTEMIS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ASPIRE MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"OLYMPUS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"INFINITY MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ARTEMIS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"ASPIRE MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
,,,,,,"OLYMPUS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251031
